codigo_producto,descripcion,negocio,seccion,linea,categoria,abastecimiento,comuna,region,tienda,zonal,mes,año,semestre,fecha,motivo,ubicación_motivo,merma_unidad,merma_monto,merma_unidad_p,merma_monto_p
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,CLIENTES,SALA DE VENTAS,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-606,10,606
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-20,-1212,20,1212
7518,AZUCAR GRANULADA IANSA 1 KG.,PGC,PGC ALIMENTACION,ALIMENTO BASICO,AZUCAR,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-10,-606,10,606
875063,PULPA PIERNA SIN HUESO SUPER CERDO KG,PERECIBLES,CARNES,CERDO,CERDO GRANEL,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-29,-812,29,812
29400,POSTA PALET VAC PORC KG.,PERECIBLES,CARNES,VACUNO,VACUNO ENVASADO,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-2,-769,2,769
25868,JAMON COLONIAL SJ KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-31,-117,31,117
25868,JAMON COLONIAL SJ KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-31,-117,31,117
25868,JAMON COLONIAL SJ KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-31,-117,31,117
25868,JAMON COLONIAL SJ KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-22,-832,22,832
25868,JAMON COLONIAL SJ KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-14,-620,14,620
25868,JAMON COLONIAL SJ KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-9,-355,9,355
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-48,-867,48,867
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-57,-103,57,103
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,INTERNO,BODEGA,-6,-1084,6,1084
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-31,-56,31,56
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-57,-103,57,103
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-38,-787,38,787
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-1,-207,1,207
51923,FIAMBRE JAMON SANDWI SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,INTERNO,BODEGA,-35,-725,35,725
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-885,10,885
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-885,10,885
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-886,10,886
6105,ARROZ G1 LAM MIRAFLORES 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-10,-886,10,886
146509,TE CEYLAN MILDRED 100 UN,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,TE - HIERBAS E INFUSIONES,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-10,-1491,10,1491
146509,TE CEYLAN MILDRED 100 UN,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,TE - HIERBAS E INFUSIONES,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-10,-1491,10,1491
146509,TE CEYLAN MILDRED 100 UN,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,TE - HIERBAS E INFUSIONES,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-10,-1491,10,1491
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-31,-124,31,124
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-26,-104,26,104
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-15,-60,15,60
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-35,-140,35,140
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-24,-962,24,962
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-23,-922,23,922
12943,JAMON COLONIA WINTER KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-22,-882,22,882
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-31,-132,31,132
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-21,-895,21,895
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-36,-153,36,153
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-41,-175,41,175
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-32,-1364,32,1364
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-21,-895,21,895
51924,JAMON ACARAMELADO WINTER 1KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-31,-1321,31,1321
29401,POSTA ROSAD VAC PORC KG.,PERECIBLES,CARNES,VACUNO,VACUNO ENVASADO,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-23,-878,23,878
7482,CREMA LARGA VIDA LA LECHERA 200 ML,PERECIBLES,LACTEOS,CREMAS,CREMAS UHT Y CREMAS FRESCAS,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-431,10,431
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-37,-630,37,630
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-55,-94,55,94
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-11,-224,11,224
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-6,-122,6,122
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-3,-663,3,663
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-26,-443,26,443
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-49,-978,49,978
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-5,-1072,5,1072
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-28,-600,28,600
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-23,-493,23,493
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-33,-730,33,730
50368,FIAMBRE JAMON SANDWI WINTER 1 KG.,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-33,-730,33,730
129590,QUESO.MANTECOSO SAN RAFAEL 1 KILO.,PERECIBLES,QUESOS Y HUEVOS,QUESOS MADUROS - SEMI MADUROS,QUESOS MADUROS - SEMI MADUROS GRANEL,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-13,-514,13,514
129590,QUESO.MANTECOSO SAN RAFAEL 1 KILO.,PERECIBLES,QUESOS Y HUEVOS,QUESOS MADUROS - SEMI MADUROS,QUESOS MADUROS - SEMI MADUROS GRANEL,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-48,-182,48,182
129590,QUESO.MANTECOSO SAN RAFAEL 1 KILO.,PERECIBLES,QUESOS Y HUEVOS,QUESOS MADUROS - SEMI MADUROS,QUESOS MADUROS - SEMI MADUROS GRANEL,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-11,-418,11,418
129590,QUESO.MANTECOSO SAN RAFAEL 1 KILO.,PERECIBLES,QUESOS Y HUEVOS,QUESOS MADUROS - SEMI MADUROS,QUESOS MADUROS - SEMI MADUROS GRANEL,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-44,-163,44,163
14510,QUESO MANTECOSO LAS PARCELAS 1 KG,PERECIBLES,QUESOS Y HUEVOS,QUESOS MADUROS - SEMI MADUROS,QUESOS MADUROS - SEMI MADUROS GRANEL,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-1,-466,1,466
14510,QUESO MANTECOSO LAS PARCELAS 1 KG,PERECIBLES,QUESOS Y HUEVOS,QUESOS MADUROS - SEMI MADUROS,QUESOS MADUROS - SEMI MADUROS GRANEL,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-13,-596,13,596
